�������,"���, �","���, �","���, �","���, ����",
Салат Кальмары фаршированные готовый,"
10.2 ","
16.2 ","
11.8 ","
234 "
Салат Камчатский готовый,"
8.1 ","
1.7 ","
6.1 ","
73 "
Салат Катюша готовый,"
1.6 ","
7.0 ","
5.5 ","
90 "
Салат Крабовые палочки готовый,"
6.6 ","
14.8 ","
13.7 ","
217 "
Салат Крабовый готовый,"
9.2 ","
7.4 ","
5.9 ","
128 "
Салат Красная шапочка готовый,"
7.7 ","
25.6 ","
5.8 ","
288 "
Салат Курильский берег Дальневосточный из морской капусты,"
1.0 ","
10.0 ","
7.0 ","
122 "
Салат Курочка-ряба готовый,"
11.4 ","
22.4 ","
3.9 ","
261 "
Салат Лосось готовый,"
8.3 ","
14.2 ","
17.7 ","
275 "
Салат Маяк готовый,"
9.6 ","
24.0 ","
2.6 ","
262 "
Салат Меридиан Сахалинский сочный из морской капусты,"
1.2 ","
6.1 ","
3.7 ","
75 "
Салат Меридиан Солнечный морская капуста с овощами в майонезе,"
1.1 ","
10.7 ","
6.6 ","
130 "
Салат Мимоза готовый,"
5.7 ","
14.8 ","
7.2 ","
183 "
Салат Мираж готовый,"
15.0 ","
8.8 ","
3.3 ","
152 "
Салат Монастырский готовый,"
1.5 ","
18.1 ","
7.4 ","
198 "
Салат Морское ассорти готовый,"
1.4 ","
4.3 ","
7.3 ","
71 "
Салат Морской дар готовый,"
7.4 ","
20.2 ","
2.6 ","
239 "
Салат Московский готовый,"
5.3 ","
20.2 ","
6.1 ","
227 "
Салат Мясной готовый,"
8.8 ","
16.7 ","
5.0 ","
214 "
Салат Находка готовый,"
3.4 ","
21.0 ","
4.6 ","
223 "
Салат Оливье по-домашнему готовый,"
5.1 ","
16.5 ","
3.9 ","
187 "
Салат Оливье с ветчиной готовый,"
5.4 ","
16.7 ","
7.0 ","
198 "
Салат Оливье с колбасой готовый,"
5.4 ","
16.7 ","
7.0 ","
198 "
Салат Оливье с мясом готовый,"
5.4 ","
16.7 ","
7.0 ","
198 "
Салат Охотничий готовый,"
14.4 ","
14.8 ","
7.3 ","
219 "
Салат Печеночный готовый,"
5.6 ","
14.4 ","
3.2 ","
164 "
Салат Пикантный готовый,"
5.9 ","
17.7 ","
4.6 ","
202 "
Салат Птица по-английски готовый,"
12.6 ","
17.9 ","
1.2 ","
216 "
Салат Розовый фламинго готовый,"
7.3 ","
16.0 ","
5.8 ","
206 "
Салат Русалочка готовый,"
7.8 ","
15.6 ","
2.7 ","
203 "
Салат Русский узор готовый,"
3.2 ","
14.9 ","
8.2 ","
177 "
Салат Санта Бремор из морских водорослей Чука,"
2.0 ","
6.0 ","
14.0 ","
120 "
Салат Санта Бремор из морских водорослей Чука с ореховым соусом,"
3.5 ","
3.0 ","
11.0 ","
85 "
Салат Сеул готовый,"
6.9 ","
7.6 ","
4.5 ","
106 "
Салат Солнышко готовый,"
10.0 ","
20.3 ","
3.7 ","
239 "
Салат Спаржа по-корейски Healthy Food,"
33.5 ","
28.6 ","
16.7 ","
459 "
Салат Столичный готовый,"
7.6 ","
18.8 ","
6.4 ","
217 "
